,Estado,Situação Sensitária,Acesso a internet em casa,Acesso através de 3g ou 4g,Renda domiciliar mensal per capita,Movel_Total,Fixa_Total
105540,35,1,Sim,Sim,850.0,Urb,Urb
105541,35,1,Não,,724.0,,
105543,35,1,Sim,Não,1350.0,Urb,
105544,35,1,Sim,Sim,641.0,Urb,Urb
105545,35,1,Não,,2000.0,,
105546,35,1,Sim,Sim,1125.0,Urb,Urb
105548,35,1,Sim,Não,1200.0,Urb,
105549,35,1,Sim,Sim,733.0,Urb,Urb
105550,35,1,Sim,Sim,1133.0,Urb,Urb
105553,35,1,Não,,780.0,,
105554,35,1,Sim,Sim,866.0,Urb,Urb
105556,35,1,Sim,Não,360.0,Urb,
105557,35,1,Sim,Não,2300.0,Urb,
105561,35,1,Sim,Sim,2825.0,Urb,Urb
105562,35,1,Sim,Sim,8733.0,Urb,Urb
105563,35,1,Sim,Sim,4340.0,Urb,Urb
105564,35,1,Sim,Sim,1833.0,Urb,Urb
105566,35,1,Sim,Sim,750.0,Urb,Urb
105567,35,1,Sim,Sim,533.0,Urb,Urb
105570,35,1,Sim,Sim,7012.0,Urb,Urb
105571,35,1,Sim,Sim,3500.0,Urb,Urb
105572,35,1,Sim,Sim,5333.0,Urb,Urb
105573,35,1,Sim,Sim,5600.0,Urb,Urb
105574,35,1,Sim,Não,286.0,Urb,
105576,35,1,Não,,362.0,,
105577,35,1,Sim,Não,349.0,Urb,
105578,35,1,Sim,Não,400.0,Urb,
105579,35,1,Não,,420.0,,
105580,35,1,Sim,Sim,1325.0,Urb,Urb
105581,35,1,Sim,Sim,543.0,Urb,Urb
105582,35,1,Não,,1112.0,,
105583,35,1,Não,,1000.0,,
105584,35,1,Sim,Não,1333.0,Urb,
105585,35,1,Sim,Sim,1233.0,Urb,Urb
105586,35,1,Sim,Sim,890.0,Urb,Urb
105587,35,1,Sim,Não,866.0,Urb,
105589,35,1,Sim,Sim,1190.0,Urb,Urb
105590,35,1,Sim,Sim,400.0,Urb,Urb
105591,35,1,Não,,1650.0,,
105592,35,1,Sim,Não,0.0,Urb,
105593,35,1,Sim,Sim,400.0,Urb,Urb
105594,35,1,Sim,Sim,375.0,Urb,Urb
105595,35,1,Sim,Não,1533.0,Urb,
105596,35,1,Sim,Sim,608.0,Urb,Urb
105597,35,1,Sim,Sim,325.0,Urb,Urb
105598,35,1,Não,,466.0,,
105599,35,1,Não,,1300.0,,
105600,35,1,Sim,Não,687.0,Urb,
105601,35,1,Não,,391.0,,
105602,35,1,Não,,1100.0,,
105603,35,1,Não,,350.0,,
105605,35,1,Sim,Não,181.0,Urb,
105606,35,1,Sim,Sim,2333.0,Urb,Urb
105607,35,1,Sim,Não,1333.0,Urb,
105608,35,1,Sim,Sim,1666.0,Urb,Urb
105609,35,1,Sim,Sim,400.0,Urb,Urb
105610,35,1,Não,,401.0,,
105611,35,1,Não,,1400.0,,
105613,35,1,Sim,Não,1193.0,Urb,
105615,35,1,Sim,Não,850.0,Urb,
105616,35,1,Sim,Não,1000.0,Urb,
105617,35,1,Não,,576.0,,
105618,35,1,Sim,Sim,144.0,Urb,Urb
105619,35,1,Sim,Sim,1300.0,Urb,Urb
105620,35,1,Não,,3200.0,,
105621,35,1,Não,,1000.0,,
105622,35,1,Sim,Sim,1300.0,Urb,Urb
105623,35,1,Sim,Não,946.0,Urb,
105624,35,1,Não,,1080.0,,
105625,35,1,Sim,Sim,456.0,Urb,Urb
105626,35,1,Sim,Sim,525.0,Urb,Urb
105627,35,1,Não,,900.0,,
105629,35,1,Sim,Não,750.0,Urb,
105630,35,1,Não,,383.0,,
105631,35,1,Não,,466.0,,
105632,35,1,Não,,1300.0,,
105633,35,1,Não,,120.0,,
105634,35,1,Não,,1200.0,,
105635,35,1,Sim,Não,1050.0,Urb,
105636,35,1,Sim,Não,686.0,Urb,
105637,35,1,Sim,Sim,700.0,Urb,Urb
105638,35,1,Não,,362.0,,
105639,35,1,Não,,516.0,,
105640,35,1,Sim,Sim,170.0,Urb,Urb
105641,35,1,Sim,Sim,1456.0,Urb,Urb
105642,35,1,Sim,Sim,249.0,Urb,Urb
105643,35,1,Sim,Sim,676.0,Urb,Urb
105644,35,1,Não,,650.0,,
105645,35,1,Não,,2032.0,,
105646,35,1,Sim,Sim,250.0,Urb,Urb
105647,35,1,Sim,Sim,1025.0,Urb,Urb
105648,35,1,Sim,Sim,600.0,Urb,Urb
105650,35,1,Sim,Sim,912.0,Urb,Urb
105651,35,1,Sim,Sim,402.0,Urb,Urb
105652,35,1,Não,,125.0,,
105653,35,1,Não,,724.0,,
105655,35,1,Sim,Não,612.0,Urb,
105656,35,1,Sim,Sim,1600.0,Urb,Urb
105657,35,1,Sim,Sim,983.0,Urb,Urb
105658,35,1,Não,,600.0,,
105659,35,1,Sim,Sim,2786.0,Urb,Urb
105660,35,1,Não,,444.0,,
105661,35,1,Não,,1086.0,,
105663,35,1,Sim,Sim,775.0,Urb,Urb
105664,35,1,Sim,Sim,760.0,Urb,Urb
105665,35,1,Não,,1166.0,,
105666,35,1,Sim,Sim,1634.0,Urb,Urb
105667,35,1,Sim,Sim,775.0,Urb,Urb
105668,35,1,Não,,482.0,,
105669,35,1,Sim,Sim,371.0,Urb,Urb
105670,35,1,Sim,Sim,668.0,Urb,Urb
105671,35,1,Não,,800.0,,
105672,35,1,Sim,Sim,2000.0,Urb,Urb
105673,35,1,Não,,700.0,,
105674,35,1,Sim,Sim,481.0,Urb,Urb
105675,35,1,Não,,1116.0,,
105677,35,1,Sim,Não,200.0,Urb,
105678,35,1,Sim,Não,250.0,Urb,
105679,35,1,Não,,283.0,,
105680,35,1,Sim,Não,400.0,Urb,
105681,35,1,Sim,Sim,778.0,Urb,Urb
105682,35,1,Não,,600.0,,
105685,35,1,Sim,Não,7444.0,Urb,
105686,35,1,Não,,655.0,,
105687,35,1,Sim,Não,313.0,Urb,
105688,35,1,Sim,Sim,333.0,Urb,Urb
105690,35,1,Não,,1333.0,,
105691,35,1,Sim,Sim,596.0,Urb,Urb
105692,35,1,Sim,Não,1660.0,Urb,
105693,35,1,Não,,610.0,,
105694,35,1,Sim,Não,560.0,Urb,
105695,35,1,Sim,Sim,1500.0,Urb,Urb
105696,35,1,Sim,Sim,393.0,Urb,Urb
105697,35,1,Sim,Não,990.0,Urb,
105698,35,1,Sim,Sim,1166.0,Urb,Urb
105700,35,1,Sim,Sim,681.0,Urb,Urb
105701,35,1,Sim,Sim,1850.0,Urb,Urb
105702,35,1,Sim,Não,958.0,Urb,
105703,35,1,Sim,Não,1000.0,Urb,
105704,35,1,Sim,Não,2007.0,Urb,
105706,35,1,Não,,1090.0,,
105707,35,1,Sim,Sim,1346.0,Urb,Urb
105709,35,1,Sim,Não,800.0,Urb,
105710,35,1,Não,,233.0,,
105711,35,1,Sim,Não,780.0,Urb,
105712,35,1,Sim,Não,2000.0,Urb,
105713,35,1,Sim,Não,587.0,Urb,
105714,35,1,Sim,Não,380.0,Urb,
105715,35,1,Sim,Não,708.0,Urb,
105716,35,1,Sim,Não,506.0,Urb,
105717,35,1,Não,,900.0,,
105718,35,1,Sim,Sim,679.0,Urb,Urb
105719,35,1,Sim,Não,4000.0,Urb,
105720,35,1,Sim,Não,925.0,Urb,
105721,35,1,Sim,Sim,1000.0,Urb,Urb
105722,35,1,Não,,441.0,,
105723,35,1,Sim,Não,900.0,Urb,
105724,35,1,Não,,740.0,,
105725,35,1,Sim,Sim,1170.0,Urb,Urb
105726,35,1,Sim,Sim,2831.0,Urb,Urb
105727,35,1,Não,,2851.0,,
105728,35,1,Sim,Não,1398.0,Urb,
105729,35,1,Não,,1724.0,,
105730,35,1,Sim,Sim,554.0,Urb,Urb
105731,35,1,Sim,Não,350.0,Urb,
105733,35,1,Sim,Não,842.0,Urb,
105735,35,1,Sim,Não,37.0,Urb,
105736,35,1,Sim,Sim,850.0,Urb,Urb
105737,35,1,Sim,Não,500.0,Urb,
105738,35,1,Sim,Não,2500.0,Urb,
105739,35,1,Sim,Não,520.0,Urb,
105740,35,1,Sim,Não,1166.0,Urb,
105742,35,1,Sim,Não,1000.0,Urb,
105743,35,1,Sim,Não,900.0,Urb,
105744,35,1,Sim,Não,883.0,Urb,
105745,35,1,Sim,Não,2500.0,Urb,
105746,35,1,Sim,Não,1340.0,Urb,
105747,35,1,Sim,Não,1300.0,Urb,
105749,35,1,Sim,Sim,980.0,Urb,Urb
105750,35,1,Sim,Não,1233.0,Urb,
105751,35,1,Sim,Não,1775.0,Urb,
105752,35,1,Sim,Sim,1733.0,Urb,Urb
105753,35,1,Sim,Não,1700.0,Urb,
105754,35,1,Sim,Sim,1134.0,Urb,Urb
105755,35,1,Sim,Sim,5500.0,Urb,Urb
105756,35,1,Sim,Não,4723.0,Urb,
105757,35,1,Não,,1174.0,,
105758,35,1,Sim,Sim,51000.0,Urb,Urb
105759,35,1,Sim,Sim,3120.0,Urb,Urb
105760,35,1,Sim,Sim,1333.0,Urb,Urb
105766,35,1,Não,,1360.0,,
105767,35,1,Sim,Sim,9000.0,Urb,Urb
105769,35,1,Sim,Sim,76500.0,Urb,Urb
105770,35,1,Sim,Sim,3000.0,Urb,Urb
105771,35,1,Sim,Sim,2866.0,Urb,Urb
105772,35,1,Sim,Sim,2000.0,Urb,Urb
105773,35,1,Sim,Sim,3500.0,Urb,Urb
105774,35,1,Sim,Sim,6724.0,Urb,Urb
105775,35,1,Sim,Sim,5000.0,Urb,Urb
105776,35,1,Sim,Sim,9300.0,Urb,Urb
105777,35,1,Sim,Sim,10000.0,Urb,Urb
105778,35,1,Sim,Sim,2400.0,Urb,Urb
105783,35,1,Sim,Não,6600.0,Urb,
105784,35,1,Sim,Sim,12014.0,Urb,Urb
105785,35,1,Sim,Sim,8025.0,Urb,Urb
105786,35,1,Sim,Sim,4500.0,Urb,Urb
105787,35,1,Sim,Sim,2500.0,Urb,Urb
105791,35,1,Sim,Sim,5666.0,Urb,Urb
105794,35,1,Sim,Sim,7833.0,Urb,Urb
105798,35,1,Sim,Sim,3500.0,Urb,Urb
105801,35,1,Sim,Sim,14500.0,Urb,Urb
105803,35,1,Não,,3500.0,,
105805,35,1,Sim,Não,725.0,Urb,
105806,35,1,Sim,Não,1800.0,Urb,
105807,35,1,Sim,Não,625.0,Urb,
105808,35,1,Sim,Não,333.0,Urb,
105809,35,1,Sim,Não,1200.0,Urb,
105810,35,1,Sim,Sim,606.0,Urb,Urb
105811,35,1,Sim,Não,1400.0,Urb,
105812,35,1,Sim,Sim,580.0,Urb,Urb
105813,35,1,Sim,Sim,1000.0,Urb,Urb
105814,35,1,Sim,Sim,717.0,Urb,Urb
105815,35,1,Não,,1300.0,,
105816,35,1,Sim,Sim,4800.0,Urb,Urb
105817,35,1,Não,,58.0,,
105818,35,1,Não,,810.0,,
105819,35,1,Não,,933.0,,
105820,35,1,Não,,400.0,,
105822,35,1,Não,,724.0,,
105823,35,1,Sim,Não,630.0,Urb,
105824,35,1,Sim,Não,1300.0,Urb,
105825,35,1,Não,,163.0,,
105826,35,1,Não,,724.0,,
105827,35,1,Sim,Sim,431.0,Urb,Urb
105828,35,1,Sim,Não,785.0,Urb,
105829,35,1,Não,,755.0,,
105830,35,1,Sim,Não,386.0,Urb,
105831,35,1,Sim,Sim,856.0,Urb,Urb
105832,35,1,Não,,724.0,,
105833,35,1,Não,,125.0,,
105834,35,1,Não,,210.0,,
105835,35,1,Não,,333.0,,
105836,35,1,Não,,1600.0,,
105837,35,1,Sim,Não,806.0,Urb,
105839,35,1,Não,,150.0,,
105840,35,1,Sim,Não,250.0,Urb,
105841,35,1,Sim,Não,783.0,Urb,
105844,35,1,Não,,504.0,,
105847,35,1,Não,,396.0,,
105851,35,1,Não,,122.0,,
105852,35,1,Sim,Não,1500.0,Urb,
105853,35,1,Sim,Sim,290.0,Urb,Urb
105854,35,1,Sim,Sim,2625.0,Urb,Urb
105855,35,1,Sim,Não,3078.0,Urb,
105856,35,1,Sim,Sim,20000.0,Urb,Urb
105857,35,1,Não,,2220.0,,
105859,35,1,Sim,Não,1532.0,Urb,
105860,35,1,Sim,Não,1500.0,Urb,
105863,35,1,Sim,Não,4350.0,Urb,
105864,35,1,Não,,2500.0,,
105865,35,1,Sim,Não,3800.0,Urb,
105866,35,1,Sim,Não,824.0,Urb,
105869,35,1,Sim,Não,1700.0,Urb,
105870,35,1,Sim,Não,1400.0,Urb,
105871,35,1,Sim,Não,1200.0,Urb,
105872,35,1,Sim,Sim,425.0,Urb,Urb
105873,35,1,Sim,Não,1056.0,Urb,
105874,35,1,Sim,Não,1000.0,Urb,
105876,35,1,Sim,Sim,1800.0,Urb,Urb
105877,35,1,Sim,Sim,904.0,Urb,Urb
105882,35,1,Não,,800.0,,
105883,35,1,Sim,Sim,2500.0,Urb,Urb
105884,35,1,Sim,Não,1666.0,Urb,
105887,35,1,Sim,Não,4950.0,Urb,
105888,35,1,Sim,Não,3250.0,Urb,
105889,35,1,Sim,Sim,2833.0,Urb,Urb
105890,35,1,Sim,Sim,10600.0,Urb,Urb
105891,35,1,Sim,Sim,4600.0,Urb,Urb
105892,35,1,Sim,Sim,4900.0,Urb,Urb
105893,35,1,Sim,Sim,3750.0,Urb,Urb
105894,35,1,Sim,Não,4850.0,Urb,
105895,35,1,Sim,Não,1800.0,Urb,
105896,35,1,Sim,Não,2300.0,Urb,
105897,35,1,Sim,Sim,2800.0,Urb,Urb
105898,35,1,Sim,Sim,3300.0,Urb,Urb
105899,35,1,Sim,Não,5950.0,Urb,
105901,35,1,Sim,Sim,1250.0,Urb,Urb
105902,35,1,Sim,Sim,3750.0,Urb,Urb
105903,35,1,Sim,Não,3100.0,Urb,
105905,35,1,Sim,Sim,2466.0,Urb,Urb
105907,35,1,Não,,2750.0,,
105908,35,1,Sim,Não,2900.0,Urb,
105911,35,1,Não,,1900.0,,
105914,35,1,Sim,Sim,2354.0,Urb,Urb
105917,35,1,Sim,Sim,15000.0,Urb,Urb
105919,35,1,Sim,Sim,7500.0,Urb,Urb
105927,35,1,Sim,Não,10000.0,Urb,
105930,35,1,Sim,Sim,13250.0,Urb,Urb
105931,35,1,Sim,Não,2400.0,Urb,
105937,35,1,Sim,Sim,0.0,Urb,Urb
105940,35,1,Sim,Não,1400.0,Urb,
105942,35,1,Sim,Sim,14600.0,Urb,Urb
105943,35,1,Sim,Sim,5400.0,Urb,Urb
105944,35,1,Sim,Sim,8500.0,Urb,Urb
105947,35,1,Não,,395.0,,
105948,35,1,Sim,Sim,931.0,Urb,Urb
105949,35,1,Sim,Sim,1250.0,Urb,Urb
105950,35,1,Não,,1308.0,,
105951,35,1,Não,,324.0,,
105952,35,1,Não,,725.0,,
105953,35,1,Sim,Sim,1072.0,Urb,Urb
105955,35,1,Não,,749.0,,
105956,35,1,Não,,304.0,,
105957,35,1,Não,,704.0,,
105958,35,1,Sim,Sim,1250.0,Urb,Urb
105959,35,1,Não,,1000.0,,
105960,35,1,Sim,Sim,518.0,Urb,Urb
105961,35,1,Sim,Sim,1075.0,Urb,Urb
105962,35,1,Sim,Sim,800.0,Urb,Urb
105963,35,1,Não,,620.0,,
105964,35,1,Sim,Sim,812.0,Urb,Urb
105965,35,1,Sim,Sim,362.0,Urb,Urb
105966,35,1,Sim,Sim,412.0,Urb,Urb
105967,35,1,Sim,Sim,850.0,Urb,Urb
105968,35,1,Sim,Não,500.0,Urb,
105969,35,1,Sim,Não,536.0,Urb,
105970,35,1,Sim,Sim,4000.0,Urb,Urb
105971,35,1,Sim,Não,762.0,Urb,
105972,35,1,Sim,Sim,4300.0,Urb,Urb
105973,35,1,Sim,Sim,533.0,Urb,Urb
105974,35,1,Não,,885.0,,
105975,35,1,Não,,1500.0,,
105976,35,1,Sim,Sim,469.0,Urb,Urb
105977,35,1,Não,,724.0,,
105978,35,1,Não,,500.0,,
105979,35,1,Sim,Sim,750.0,Urb,Urb
105980,35,1,Não,,1000.0,,
105981,35,1,Sim,Sim,1000.0,Urb,Urb
105982,35,1,Não,,1350.0,,
105984,35,1,Não,,1500.0,,
105985,35,1,Sim,Sim,750.0,Urb,Urb
105986,35,1,Não,,333.0,,
105987,35,1,Sim,Não,766.0,Urb,
105988,35,1,Sim,Sim,900.0,Urb,Urb
105989,35,1,Sim,Sim,700.0,Urb,Urb
105990,35,1,Sim,Sim,574.0,Urb,Urb
105991,35,1,Não,,1200.0,,
105992,35,1,Sim,Sim,200.0,Urb,Urb
105993,35,1,Sim,Não,150.0,Urb,
105994,35,1,Sim,Sim,464.0,Urb,Urb
105995,35,1,Não,,750.0,,
105996,35,1,Sim,Não,36.0,Urb,
105997,35,1,Sim,Sim,362.0,Urb,Urb
105998,35,1,Sim,Sim,837.0,Urb,Urb
106000,35,1,Sim,Sim,1000.0,Urb,Urb
106001,35,1,Não,,724.0,,
106002,35,1,Sim,Não,500.0,Urb,
106003,35,1,Não,,362.0,,
106005,35,1,Não,,666.0,,
106007,35,1,Sim,Sim,540.0,Urb,Urb
106008,35,1,Não,,724.0,,
106009,35,1,Sim,Sim,706.0,Urb,Urb
106011,35,1,Sim,Não,774.0,Urb,
106012,35,1,Não,,24.0,,
106013,35,1,Sim,Sim,1214.0,Urb,Urb
106014,35,1,Não,,724.0,,
106015,35,1,Sim,Não,1550.0,Urb,
106016,35,1,Não,,724.0,,
106018,35,1,Sim,Não,0.0,Urb,
106019,35,1,Não,,362.0,,
106020,35,1,Sim,Sim,181.0,Urb,Urb
106021,35,1,Não,,666.0,,
106024,35,1,Sim,Sim,160.0,Urb,Urb
106025,35,1,Não,,900.0,,
106027,35,1,Sim,Sim,900.0,Urb,Urb
106028,35,1,Sim,Sim,708.0,Urb,Urb
106029,35,1,Sim,Sim,333.0,Urb,Urb
106030,35,1,Sim,Sim,800.0,Urb,Urb
106031,35,1,Sim,Sim,500.0,Urb,Urb
106032,35,1,Não,,250.0,,
106034,35,1,Sim,Sim,1000.0,Urb,Urb
106036,35,1,Sim,Não,425.0,Urb,
106037,35,1,Sim,Não,962.0,Urb,
106038,35,1,Sim,Sim,700.0,Urb,Urb
106039,35,1,Sim,Não,3500.0,Urb,
106040,35,1,Sim,Não,960.0,Urb,
106041,35,1,Sim,Não,1010.0,Urb,
106042,35,1,Sim,Não,600.0,Urb,
106043,35,1,Sim,Sim,798.0,Urb,Urb
106044,35,1,Sim,Não,318.0,Urb,
106045,35,1,Sim,Sim,687.0,Urb,Urb
106046,35,1,Sim,Sim,3475.0,Urb,Urb
106047,35,1,Sim,Não,1200.0,Urb,
106048,35,1,Sim,Sim,144.0,Urb,Urb
106049,35,1,Sim,Não,3000.0,Urb,
106050,35,1,Não,,3500.0,,
106051,35,1,Sim,Não,890.0,Urb,
106052,35,1,Sim,Não,1362.0,Urb,
106053,35,1,Sim,Sim,1025.0,Urb,Urb
106054,35,1,Sim,Não,1453.0,Urb,
106055,35,1,Sim,Não,1125.0,Urb,
106056,35,1,Sim,Não,1300.0,Urb,
106058,35,1,Sim,Sim,3000.0,Urb,Urb
106059,35,1,Sim,Não,2050.0,Urb,
106060,35,1,Sim,Não,2000.0,Urb,
106061,35,1,Sim,Sim,2066.0,Urb,Urb
106062,35,1,Sim,Sim,2600.0,Urb,Urb
106063,35,1,Sim,Não,1380.0,Urb,
106065,35,1,Não,,500.0,,
106066,35,1,Não,,2400.0,,
106067,35,1,Sim,Sim,4224.0,Urb,Urb
106068,35,1,Sim,Não,1266.0,Urb,
106070,35,1,Sim,Não,1366.0,Urb,
106071,35,1,Não,,1300.0,,
106072,35,1,Sim,Não,1475.0,Urb,
106073,35,1,Sim,Sim,675.0,Urb,Urb
106076,35,1,Sim,Sim,500.0,Urb,Urb
106077,35,1,Não,,1100.0,,
106078,35,1,Sim,Não,1750.0,Urb,
106081,35,1,Sim,Não,641.0,Urb,
106082,35,1,Sim,Não,3000.0,Urb,
106083,35,1,Sim,Sim,2600.0,Urb,Urb
106084,35,1,Não,,3200.0,,
106086,35,1,Sim,Sim,933.0,Urb,Urb
106087,35,1,Sim,Sim,800.0,Urb,Urb
106088,35,1,Sim,Sim,593.0,Urb,Urb
106089,35,1,Não,,1406.0,,
106090,35,1,Sim,Sim,275.0,Urb,Urb
106091,35,1,Não,,1500.0,,
106092,35,1,Sim,Não,256.0,Urb,
106093,35,1,Sim,Não,750.0,Urb,
106094,35,1,Não,,711.0,,
106095,35,1,Sim,Não,1089.0,Urb,
106096,35,1,Sim,Não,362.0,Urb,
106098,35,1,Sim,Sim,2367.0,Urb,Urb
106099,35,1,Não,,350.0,,
106100,35,1,Sim,Não,1050.0,Urb,
106101,35,1,Sim,Sim,1150.0,Urb,Urb
106102,35,1,Sim,Não,1050.0,Urb,
106103,35,1,Sim,Não,300.0,Urb,
106104,35,1,Sim,Sim,2250.0,Urb,Urb
106105,35,1,Não,,600.0,,
106106,35,1,Sim,Não,1066.0,Urb,
106107,35,1,Não,,1062.0,,
106108,35,1,Sim,Não,750.0,Urb,
106109,35,1,Sim,Não,550.0,Urb,
106110,35,1,Não,,333.0,,
106111,35,1,Sim,Não,1480.0,Urb,
106112,35,1,Sim,Sim,1333.0,Urb,Urb
106113,35,1,Sim,Sim,842.0,Urb,Urb
106114,35,1,Não,,724.0,,
106115,35,1,Sim,Não,1750.0,Urb,
106118,35,1,Sim,Não,665.0,Urb,
106120,35,1,Sim,Não,1250.0,Urb,
106121,35,1,Sim,Sim,1325.0,Urb,Urb
106124,35,1,Sim,Não,868.0,Urb,
106125,35,1,Sim,Sim,1532.0,Urb,Urb
106127,35,1,Sim,Sim,2200.0,Urb,Urb
106128,35,1,Sim,Não,2500.0,Urb,
106129,35,1,Não,,9000.0,,
106130,35,1,Sim,Sim,4350.0,Urb,Urb
106131,35,1,Sim,Não,1315.0,Urb,
106133,35,1,Sim,Sim,5000.0,Urb,Urb
106134,35,1,Sim,Sim,2240.0,Urb,Urb
106135,35,1,Sim,Não,500.0,Urb,
106136,35,1,Sim,Sim,1625.0,Urb,Urb
106137,35,1,Sim,Não,2666.0,Urb,
106138,35,1,Sim,Sim,480.0,Urb,Urb
106139,35,1,Sim,Não,4362.0,Urb,
106140,35,1,Sim,Sim,3533.0,Urb,Urb
106141,35,1,Sim,Sim,1342.0,Urb,Urb
106143,35,1,Sim,Sim,3000.0,Urb,Urb
106144,35,1,Sim,Não,11666.0,Urb,
106146,35,1,Sim,Sim,333.0,Urb,Urb
106147,35,1,Sim,Sim,950.0,Urb,Urb
106149,35,1,Sim,Não,820.0,Urb,
106150,35,1,Sim,Sim,2200.0,Urb,Urb
106152,35,1,Sim,Sim,1320.0,Urb,Urb
106154,35,1,Sim,Sim,886.0,Urb,Urb
106156,35,1,Sim,Sim,350.0,Urb,Urb
106158,35,1,Sim,Não,1680.0,Urb,
106159,35,1,Sim,Sim,466.0,Urb,Urb
106160,35,1,Não,,1333.0,,
106164,35,1,Sim,Não,10180.0,Urb,
106165,35,1,Sim,Não,14500.0,Urb,
106166,35,1,Sim,Sim,12000.0,Urb,Urb
106167,35,1,Sim,Não,6250.0,Urb,
106168,35,1,Sim,Não,3300.0,Urb,
106169,35,1,Sim,Não,1666.0,Urb,
106172,35,1,Sim,Não,6250.0,Urb,
106175,35,1,Sim,Não,9166.0,Urb,
106178,35,1,Sim,Não,2750.0,Urb,
106180,35,1,Sim,Sim,4750.0,Urb,Urb
106181,35,1,Não,,250.0,,
106183,35,1,Sim,Sim,7500.0,Urb,Urb
106185,35,1,Sim,Não,2162.0,Urb,
106187,35,1,Sim,Não,2187.0,Urb,
106188,35,1,Sim,Não,1766.0,Urb,
106189,35,1,Sim,Sim,3000.0,Urb,Urb
106190,35,1,Sim,Não,6000.0,Urb,
106191,35,1,Sim,Não,3807.0,Urb,
106192,35,1,Sim,Não,2425.0,Urb,
106193,35,1,Sim,Não,650.0,Urb,
106195,35,1,Sim,Não,1950.0,Urb,
106196,35,1,Não,,241.0,,
106197,35,1,Não,,2300.0,,
106198,35,1,Não,,400.0,,
106200,35,1,Não,,400.0,,
106201,35,1,Não,,1270.0,,
106202,35,1,Não,,1540.0,,
106203,35,1,Sim,Sim,5800.0,Urb,Urb
106207,35,1,Não,,666.0,,
106208,35,1,Sim,Não,595.0,Urb,
106210,35,1,Não,,866.0,,
106212,35,1,Não,,422.0,,
106213,35,1,Sim,Sim,666.0,Urb,Urb
106214,35,1,Não,,724.0,,
106215,35,1,Sim,Sim,724.0,Urb,Urb
106216,35,1,Sim,Sim,241.0,Urb,Urb
106217,35,1,Não,,722.0,,
106218,35,1,Não,,1750.0,,
106219,35,1,Não,,724.0,,
106220,35,1,Não,,1599.0,,
106222,35,1,Sim,Sim,950.0,Urb,Urb
106223,35,1,Sim,Sim,2333.0,Urb,Urb
106224,35,1,Sim,Sim,2250.0,Urb,Urb
106227,35,1,Sim,Sim,1044.0,Urb,Urb
106229,35,1,Sim,Não,1148.0,Urb,
106230,35,1,Não,,675.0,,
106231,35,1,Não,,950.0,,
106232,35,1,Não,,241.0,,
106233,35,1,Sim,Sim,933.0,Urb,Urb
106234,35,1,Sim,Sim,1500.0,Urb,Urb
106235,35,1,Não,,725.0,,
106236,35,1,Não,,780.0,,
106237,35,1,Sim,Não,6250.0,Urb,
106238,35,1,Sim,Não,6000.0,Urb,
106240,35,1,Sim,Sim,3666.0,Urb,Urb
106243,35,1,Sim,Não,20000.0,Urb,
106244,35,1,Sim,Não,7350.0,Urb,
106245,35,1,Sim,Sim,15000.0,Urb,Urb
106247,35,1,Não,,2500.0,,
106248,35,1,Sim,Não,5000.0,Urb,
106249,35,1,Sim,Sim,5000.0,Urb,Urb
106251,35,1,Sim,Não,3000.0,Urb,
106253,35,1,Sim,Sim,1686.0,Urb,Urb
106254,35,1,Sim,Sim,931.0,Urb,Urb
106255,35,1,Sim,Sim,2375.0,Urb,Urb
106256,35,1,Sim,Sim,300.0,Urb,Urb
106257,35,1,Não,,1250.0,,
106258,35,1,Não,,1310.0,,
106259,35,1,Não,,750.0,,
106260,35,1,Não,,900.0,,
106261,35,1,Sim,Sim,600.0,Urb,Urb
106263,35,1,Sim,Sim,750.0,Urb,Urb
106264,35,1,Sim,Sim,1543.0,Urb,Urb
106265,35,1,Não,,420.0,,
106267,35,1,Sim,Sim,2550.0,Urb,Urb
106268,35,1,Sim,Sim,757.0,Urb,Urb
106269,35,1,Não,,333.0,,
106272,35,1,Sim,Não,1000.0,Urb,
106273,35,1,Sim,Sim,862.0,Urb,Urb
106274,35,1,Não,,1250.0,,
106275,35,1,Sim,Não,500.0,Urb,
106276,35,1,Sim,Sim,475.0,Urb,Urb
106277,35,1,Não,,780.0,,
106278,35,1,Sim,Sim,1733.0,Urb,Urb
106279,35,1,Sim,Sim,1875.0,Urb,Urb
106280,35,1,Não,,1060.0,,
106281,35,1,Sim,Não,285.0,Urb,
106282,35,1,Sim,Não,560.0,Urb,
106284,35,1,Sim,Não,544.0,Urb,
106285,35,1,Sim,Não,2366.0,Urb,
106286,35,1,Sim,Não,460.0,Urb,
106287,35,1,Sim,Sim,2250.0,Urb,Urb
106288,35,1,Não,,421.0,,
106289,35,1,Sim,Não,1282.0,Urb,
106290,35,1,Não,,724.0,,
106291,35,1,Não,,833.0,,
106292,35,1,Sim,Não,741.0,Urb,
106293,35,1,Não,,1128.0,,
106294,35,1,Sim,Sim,833.0,Urb,Urb
106295,35,1,Sim,Não,724.0,Urb,
106296,35,1,Sim,Sim,1333.0,Urb,Urb
106297,35,1,Sim,Não,766.0,Urb,
106298,35,1,Sim,Sim,1000.0,Urb,Urb
106299,35,1,Não,,750.0,,
106301,35,1,Sim,Sim,1800.0,Urb,Urb
106302,35,1,Sim,Sim,816.0,Urb,Urb
106303,35,1,Sim,Não,1150.0,Urb,
106304,35,1,Sim,Sim,1000.0,Urb,Urb
